x_osa,y_osa,x_tacka,y_tacka
329.8,330.4,500,250
329.4,330.4,500,250
329.8,330.1333333333333,500,250
329.6,329.3333333333333,500,250
329.6,329.3333333333333,500,250
329.6,329.2,500,250
329.6,329.06666666666666,500,250
329.6,328.4,500,250
329.6,328.4,500,250
328.4,328.8,500,250
327.4,328.53333333333336,500,250
326.6,328.26666666666665,500,250
326.6,328.26666666666665,500,250
326.8,328.26666666666665,500,250
327.4,328.53333333333336,500,250
327.8,328.8,500,250
327.8,328.93333333333334,500,250
327.8,329.06666666666666,500,250
328.0,329.2,500,250
327.8,329.06666666666666,500,250
327.6,329.06666666666666,500,250
328.6,329.3333333333333,500,250
329.8,329.6,500,250
326.0,329.8666666666667,500,250
321.8,329.73333333333335,500,250
322.8,330.1333333333333,500,250
323.0,330.53333333333336,500,250
324.2,330.8,500,250
324.8,331.3333333333333,500,250
325.2,330.8,500,250
325.4,330.26666666666665,960,250
324.4,330.1333333333333,960,250
323.8,330.6666666666667,960,250
327.6,330.6666666666667,960,250
332.0,331.2,960,250
330.6,331.2,960,250
329.4,331.2,960,250
325.0,331.2,960,250
321.0,331.3333333333333,960,250
317.2,331.6,960,250
313.4,332.0,960,250
310.0,332.26666666666665,960,250
306.0,332.26666666666665,960,250
302.4,332.1333333333333,960,250
298.2,332.53333333333336,960,250
292.8,331.73333333333335,960,250
290.6,332.0,960,250
289.0,330.6666666666667,960,250
289.0,330.93333333333334,960,250
289.2,330.6666666666667,960,250
289.4,330.93333333333334,960,250
288.6,331.06666666666666,960,250
288.0,331.2,960,250
287.6,331.2,960,250
287.4,330.8,960,250
288.8,330.53333333333336,960,250
287.0,329.3333333333333,960,250
288.2,329.46666666666664,960,250
287.8,329.46666666666664,960,250
287.2,329.3333333333333,960,250
287.2,330.53333333333336,960,250
287.8,330.6666666666667,960,250
288.0,331.73333333333335,960,250
288.2,331.73333333333335,960,250
288.0,331.73333333333335,960,250
288.0,331.73333333333335,960,250
289.4,331.6,960,250
289.4,331.46666666666664,960,250
289.6,331.2,960,250
289.6,331.2,960,250
289.4,331.06666666666666,960,250
288.6,332.26666666666665,960,250
289.0,332.0,960,250
289.2,332.0,960,250
289.0,331.8666666666667,960,250
289.0,331.73333333333335,960,250
288.8,331.6,960,250
288.6,331.6,960,250
288.6,331.46666666666664,960,250
289.4,331.3333333333333,960,250
289.0,331.3333333333333,960,250
289.4,331.3333333333333,960,250
289.0,331.46666666666664,960,250
288.8,331.46666666666664,960,250
288.8,331.6,960,250
289.0,331.6,960,250
288.6,331.2,960,250
288.2,331.06666666666666,960,250
288.0,330.8,960,250
287.6,330.8,960,250
287.4,330.53333333333336,960,250
287.4,330.6666666666667,960,250
287.4,330.6666666666667,960,250
287.0,330.6666666666667,960,250
287.0,330.6666666666667,960,250
286.8,330.6666666666667,960,250
287.6,330.53333333333336,960,250
288.4,330.4,960,250
288.6,330.53333333333336,960,250
288.4,330.53333333333336,960,250
288.0,330.53333333333336,960,250
287.2,330.6666666666667,960,250
286.2,329.73333333333335,960,250
285.4,328.6666666666667,960,250
285.2,328.8,960,250
284.8,329.06666666666666,960,250
284.2,328.8,960,250
283.4,328.6666666666667,960,250
283.4,328.4,960,250
283.2,328.6666666666667,960,250
284.0,328.6666666666667,960,250
285.0,328.6666666666667,960,250
286.2,328.53333333333336,960,250
287.2,328.53333333333336,960,250
287.6,328.53333333333336,960,250
288.4,328.4,960,250
289.0,328.26666666666665,960,250
289.2,329.6,960,250
288.4,330.8,960,250
289.0,330.8,960,250
289.4,330.6666666666667,960,250
289.4,330.8,960,250
289.0,330.93333333333334,960,250
288.6,331.46666666666664,960,250
288.6,331.3333333333333,960,250
288.6,331.3333333333333,960,250
288.4,331.46666666666664,960,250
288.8,331.6,960,250
289.0,331.46666666666664,960,250
288.6,331.3333333333333,960,250
288.4,331.6,960,250
288.4,331.8666666666667,960,250
288.4,331.46666666666664,960,250
288.6,331.3333333333333,960,250
288.8,331.3333333333333,960,250
288.6,331.46666666666664,960,250
288.6,331.46666666666664,960,250
287.2,330.4,960,250
286.2,329.2,960,250
285.2,328.1333333333333,960,250
284.0,327.06666666666666,960,250
283.8,327.2,960,250
284.6,327.06666666666666,960,250
285.4,327.06666666666666,960,250
285.0,327.06666666666666,960,250
285.2,327.2,960,250
285.6,327.2,40,460
287.2,327.6,40,460
288.8,327.8666666666667,40,460
290.4,328.0,40,460
292.0,328.1333333333333,40,460
293.4,328.53333333333336,40,460
300.2,329.8666666666667,40,460
307.4,331.3333333333333,40,460
315.6,332.93333333333334,40,460
317.6,334.53333333333336,40,460
320.2,334.53333333333336,40,460
322.6,335.3333333333333,40,460
324.4,336.0,40,460
326.0,336.6666666666667,40,460
327.2,337.2,40,460
328.8,337.73333333333335,40,460
323.6,338.4,40,460
319.2,338.4,40,460
314.4,338.1333333333333,40,460
313.8,338.6666666666667,40,460
312.2,338.93333333333334,40,460
311.2,339.3333333333333,40,460
310.8,339.6,40,460
317.0,339.8666666666667,40,460
316.6,340.0,40,460
317.0,339.8666666666667,40,460
318.0,339.06666666666666,40,460
317.6,338.6666666666667,40,460
317.2,338.26666666666665,40,460
318.0,337.73333333333335,40,460
319.4,337.3333333333333,40,460
320.2,336.53333333333336,40,460
321.0,336.4,40,460
316.2,336.6666666666667,40,460
317.6,336.1333333333333,40,460
317.2,335.73333333333335,40,460
316.8,335.2,40,460
316.6,334.93333333333334,40,460
316.6,334.53333333333336,40,460
317.2,334.0,40,460
317.4,333.8666666666667,40,460
318.2,334.1333333333333,40,460
318.8,334.0,40,460
318.8,334.0,40,460
319.0,333.8666666666667,40,460
319.0,333.73333333333335,40,460
319.4,333.73333333333335,40,460
319.0,333.73333333333335,40,460
319.2,333.6,40,460
319.4,333.46666666666664,40,460
317.0,334.0,40,460
316.2,333.8666666666667,40,460
315.6,333.46666666666664,40,460
315.4,333.06666666666666,40,460
315.8,332.8,40,460
316.0,333.06666666666666,40,460
316.2,333.06666666666666,40,460
316.4,333.06666666666666,40,460
316.0,332.93333333333334,40,460
315.8,332.8,40,460
318.2,332.6666666666667,40,460
318.6,332.8,40,460
319.2,332.6666666666667,40,460
319.0,332.53333333333336,40,460
318.0,332.53333333333336,40,460
317.2,331.73333333333335,40,460
316.8,331.8666666666667,40,460
317.6,331.8666666666667,40,460
318.4,331.8666666666667,40,460
317.6,332.1333333333333,40,460
317.8,331.73333333333335,40,460
317.8,331.46666666666664,40,460
317.2,331.46666666666664,40,460
317.2,331.3333333333333,40,460
318.2,331.46666666666664,40,460
319.2,331.6,40,460
318.6,331.73333333333335,40,460
317.4,332.0,40,460
316.8,332.1333333333333,40,460
317.6,332.0,40,460
316.8,332.1333333333333,40,460
317.0,332.1333333333333,40,460
317.6,332.26666666666665,40,460
317.6,332.1333333333333,40,460
317.6,331.8666666666667,40,460
317.6,332.0,40,460
318.6,332.1333333333333,40,460
319.8,331.8666666666667,40,460
320.2,332.1333333333333,40,460
320.4,332.1333333333333,40,460
320.6,332.1333333333333,40,460
320.2,331.8666666666667,40,460
320.4,331.73333333333335,40,460
320.6,331.73333333333335,40,460
320.6,331.8666666666667,40,460
319.8,331.8666666666667,40,460
319.8,331.73333333333335,40,460
319.0,331.73333333333335,40,460
319.2,331.73333333333335,40,460
319.2,331.73333333333335,40,460
319.8,331.6,40,460
320.4,331.3333333333333,40,460
320.0,331.6,40,460
319.8,331.6,40,460
319.6,331.6,40,460
319.8,331.73333333333335,40,460
320.0,331.73333333333335,40,460
320.2,331.8666666666667,40,460
319.8,331.8666666666667,40,460
319.4,331.8666666666667,40,460
319.6,331.73333333333335,40,460
319.8,331.73333333333335,40,460
320.0,331.6,40,460
320.2,331.6,40,460
320.0,331.73333333333335,40,460
320.6,331.8666666666667,40,460
319.4,332.26666666666665,40,460
319.8,332.1333333333333,40,460
320.2,331.73333333333335,40,460
320.6,331.46666666666664,40,460
320.6,331.06666666666666,40,460
320.4,331.06666666666666,40,460
320.6,330.8,500,460
320.6,330.8,500,460
320.4,330.93333333333334,500,460
320.4,330.8,500,460
321.4,330.8,500,460
321.2,330.6666666666667,500,460
319.8,330.93333333333334,500,460
318.4,331.06666666666666,500,460
319.8,331.6,500,460
321.0,331.6,500,460
322.2,332.0,500,460
323.4,332.26666666666665,500,460
325.2,332.93333333333334,500,460
326.4,333.3333333333333,500,460
327.4,333.3333333333333,500,460
328.8,333.46666666666664,500,460
331.6,334.0,500,460
334.2,333.8666666666667,500,460
333.6,334.0,500,460
333.4,334.26666666666665,500,460
333.4,334.53333333333336,500,460
333.2,334.53333333333336,500,460
333.0,334.53333333333336,500,460
332.8,334.4,500,460
332.8,334.26666666666665,500,460
332.8,334.0,500,460
332.4,334.1333333333333,500,460
332.4,333.73333333333335,500,460
332.6,333.73333333333335,500,460
332.4,333.8666666666667,500,460
332.2,333.8666666666667,500,460
332.2,333.46666666666664,500,460
332.2,333.6,500,460
332.2,333.73333333333335,500,460
332.2,333.6,500,460
332.0,333.46666666666664,500,460
332.2,333.46666666666664,500,460
332.4,333.73333333333335,500,460
332.8,334.1333333333333,500,460
333.0,334.26666666666665,500,460
333.0,334.4,500,460
333.2,334.26666666666665,500,460
333.4,334.26666666666665,500,460
333.4,334.4,500,460
333.8,334.6666666666667,500,460
334.0,334.93333333333334,500,460
333.8,334.93333333333334,500,460
333.4,335.06666666666666,500,460
332.8,335.2,500,460
332.6,335.2,500,460
332.6,335.2,500,460
332.6,335.3333333333333,500,460
332.8,335.06666666666666,500,460
332.6,334.53333333333336,500,460
332.0,334.53333333333336,500,460
332.0,334.4,500,460
332.0,334.6666666666667,500,460
332.0,334.8,500,460
331.8,334.6666666666667,500,460
332.0,334.26666666666665,500,460
332.0,334.0,500,460
332.0,334.0,500,460
331.4,333.73333333333335,500,460
331.4,333.3333333333333,500,460
331.6,333.2,500,460
331.6,333.2,500,460
331.6,332.93333333333334,500,460
331.4,332.8,500,460
331.6,332.53333333333336,500,460
331.8,332.53333333333336,500,460
332.0,332.6666666666667,500,460
331.8,332.6666666666667,500,460
332.0,332.8,500,460
332.0,332.6666666666667,500,460
332.0,332.6666666666667,500,460
332.0,332.6666666666667,500,460
332.2,332.53333333333336,500,460
332.2,332.4,500,460
332.0,332.4,500,460
332.0,332.4,500,460
332.0,332.4,500,460
331.4,333.06666666666666,500,460
331.0,332.93333333333334,500,460
331.4,333.2,500,460
331.6,333.46666666666664,500,460
331.6,333.3333333333333,500,460
331.8,333.6,500,460
332.2,333.3333333333333,500,460
332.4,333.46666666666664,500,460
332.2,333.6,500,460
331.8,333.73333333333335,500,460
332.2,333.8666666666667,500,460
332.4,334.0,500,460
332.0,334.26666666666665,500,460
332.2,335.46666666666664,500,460
332.0,335.73333333333335,500,460
331.4,335.06666666666666,500,460
331.4,335.2,500,460
331.8,335.2,500,460
332.2,334.93333333333334,500,460
332.2,334.8,500,460
332.2,334.26666666666665,500,460
332.2,334.1333333333333,500,460
332.2,333.8666666666667,500,460
331.8,333.73333333333335,500,460
331.8,333.46666666666664,500,460
332.0,333.2,500,460
331.8,333.06666666666666,500,460
331.8,332.93333333333334,500,460
331.4,331.8666666666667,500,460
331.4,331.46666666666664,500,460
331.6,331.73333333333335,500,460
332.2,331.8666666666667,500,460
332.2,331.73333333333335,500,460
332.0,331.6,500,460
332.2,332.0,500,460
332.0,331.8666666666667,500,460
331.6,332.0,500,460
330.8,332.0,500,460
330.2,331.8666666666667,500,460
330.2,332.0,500,460
